Unnamed: 0,price,bed,bath,feet,address,new_flag,link,company,original_str,red_address,latitude,longitude,distance
30,699999,2.0,2.0,,"1039 E 92nd Street,Brooklyn, NY 11236",True,https://www.trulia.com/p/ny/brooklyn/1039-e-92nd-st-brooklyn-ny-11236--2089031076,SIGNATURE PREMIER PROPERTIES,"NEW - 18 HRS AGO
$699,999
2bd
2ba
1039 E 92nd Street,
Brooklyn, NY 11236
LISTING BY: SIGNATURE PREMIER PROPERTIES","1039 E 92nd Street,Brooklyn, NY 11236",40.6436915,-73.90739919999999,16.523511568705427
31,1950000,2.0,2.0,1227.0,"200 W 24th St #7B,New York, NY 10011",True,https://www.trulia.com/p/ny/new-york/200-w-24th-st-7b-new-york-ny-10011--2088824397,DOUGLAS ELLIMAN,"NEW
OPEN SUN, 9-9:15AM
$1,950,000
2bd
2ba
1,227 sqft
200 W 24th St #7B,
New York, NY 10011
LISTING BY: DOUGLAS ELLIMAN","200 W 24th St New York, NY 10011",40.7448012,-73.9955142,5.0302806605420844
32,615000,1.0,1.0,800.0,"345 Montgomery St #7D,Brooklyn, NY 11225",True,https://www.trulia.com/p/ny/brooklyn/345-montgomery-st-7d-brooklyn-ny-11225--2625390483,COMPASS,"NEW
OPEN SUN, 1-2:30PM
$615,000
1bd
1ba
800 sqft
345 Montgomery St #7D,
Brooklyn, NY 11225
LISTING BY: COMPASS","345 Montgomery St Brooklyn, NY 11225",40.66572335,-73.95260571180899,13.321632329766224
33,3795000,4.0,5.0,3032.0,"530 E 76th St #36E,New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/530-e-76th-st-36e-new-york-ny-10021--2181281333,DOUGLAS ELLIMAN,"NEW - 23 HRS AGO
$3,795,000
4bd
5ba
3,032 sqft
530 E 76th St #36E,
New York, NY 10021
LISTING BY: DOUGLAS ELLIMAN","530 E 76th St New York, NY 10021",40.768234,-73.950073,2.4223826728955076
34,460000,2.0,1.0,900.0,"104-20 68 UNIT A41,Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/104-20-68-a41-forest-hills-ny-11375--2625414182,RK CAPITAL GROUP LLC,"NEW - 16 HRS AGO
$460,000
2bd
1ba
900 sqft
104-20 68 UNIT A41,
Forest Hills, NY 11375
LISTING BY: RK CAPITAL GROUP LLC","104-20 68 UNIT A41,Forest Hills, NY 11375",,,
35,495000,0.0,1.0,468.0,"520 E 81st St #2K,New York, NY 10028",True,https://www.trulia.com/p/ny/new-york/520-e-81st-st-2k-new-york-ny-10028--2088889964,DOUGLAS ELLIMAN,"NEW - 23 HRS AGO
$495,000
Studio
1ba
468 sqft
520 E 81st St #2K,
New York, NY 10028
LISTING BY: DOUGLAS ELLIMAN","520 E 81st St New York, NY 10028",40.77199575,-73.94829719728011,2.2274925374768326
36,549000,1.0,1.0,683.0,"202 Quentin Rd #2B,Brooklyn, NY 11223",True,https://www.trulia.com/p/ny/brooklyn/202-quentin-rd-2b-brooklyn-ny-11223--2009776587,REMAX EDGE,"NEW
OPEN SUN, 3:30-5PM
$549,000
1bd
1ba
683 sqft
202 Quentin Rd #2B,
Brooklyn, NY 11223
LISTING BY: REMAX EDGE","202 Quentin Rd Brooklyn, NY 11223",40.605760149999995,-73.97878572090242,19.934104594049185
37,799000,4.0,3.0,,"1071 E 233rd St #W,Bronx, NY 10466",True,https://www.trulia.com/p/ny/bronx/1071-e-233rd-st-w-bronx-ny-10466--2625390263,WW REALTY GROUP,"NEW - 23 HRS AGO
$799,000
4bd
3ba
1071 E 233rd St #W,
Bronx, NY 10466
LISTING BY: WW REALTY GROUP","1071 E 233rd St Bronx, NY 10466",40.890029999999996,-73.84609618848548,15.556675966115963
38,428000,2.0,1.0,1000.0,"64-74 Saunders St #3B,Rego Park, NY 11374",True,https://www.trulia.com/p/ny/rego-park/64-74-saunders-st-3b-rego-park-ny-11374--2624847406,EXIT REALTY FIRST CHOICE,"NEW
OPEN SUN, 1-3PM
$428,000
2bd
1ba
1,000 sqft
64-74 Saunders St #3B,
Rego Park, NY 11374
LISTING BY: EXIT REALTY FIRST CHOICE","64-74 Saunders St Rego Park, NY 11374",40.72779645,-73.8592066664294,11.194843973697077
39,350000,2.0,1.0,950.0,"30-11 Parsons Blvd #7J,Flushing, NY 11354",True,https://www.trulia.com/p/ny/flushing/30-11-parsons-blvd-7j-flushing-ny-11354--2577611593,INTEGRITY CORE REALTY,"NEW - 23 HRS AGO
$350,000
2bd
1ba
950 sqft
30-11 Parsons Blvd #7J,
Flushing, NY 11354
LISTING BY: INTEGRITY CORE REALTY","30-11 Parsons Blvd Flushing, NY 11354",40.7701114,-73.82405963813527,12.28823623227062
0,1250000,4.0,4.0,2400.0,"87-76 160th Street,Jamaica, NY 11432",True,https://www.trulia.com/p/ny/jamaica/87-76-160th-st-jamaica-ny-11432--2010244799,KELLER WILLIAMS REALTY GREATER,"NEW - 19 HRS AGO
$1,250,000
4bd
4ba
2,400 sqft
87-76 160th Street,
Jamaica, NY 11432
LISTING BY: KELLER WILLIAMS REALTY GREATER","87-76 160th Street,Jamaica, NY 11432",40.7074525,-73.80182725254267,16.491671047284935
1,1488000,4.0,3.0,1584.0,"7418 Colonial Rd,Brooklyn, NY 11209",True,https://www.trulia.com/p/ny/brooklyn/7418-colonial-rd-brooklyn-ny-11209--2009639058,REALTY FIRST RESIDENTIAL,"NEW - 1 DAY AGO
© Google
$1,488,000
4bd
3ba
1,584 sqft
7418 Colonial Rd,
Brooklyn, NY 11209
LISTING BY: REALTY FIRST RESIDENTIAL","7418 Colonial Rd,Brooklyn, NY 11209",40.633067249999996,-74.03332220136878,17.754044037160362
2,175000,1.0,1.0,665.0,"26 Metropolitan Oval UNIT 3A,Bronx, NY 10462",True,https://www.trulia.com/p/ny/bronx/26-metropolitan-oval-3a-bronx-ny-10462--2008920693,RC HOUSE SALES REALTY CORP.,"NEW - 19 HRS AGO
$175,000
1bd
1ba
665 sqft
26 Metropolitan Oval UNIT 3A,
Bronx, NY 10462
LISTING BY: RC HOUSE SALES REALTY CORP.","26 Metropolitan Oval UNIT 3A,Bronx, NY 10462",,,
3,689000,3.0,1.0,1280.0,"1456 E 57th St,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/1456-e-57th-st-brooklyn-ny-11234--2089018778,FILLMORE REAL ESTATE LTD,"NEW
OPEN SAT, 3:30-5PM
$689,000
3bd
1ba
1,280 sqft
1456 E 57th St,
Brooklyn, NY 11234
LISTING BY: FILLMORE REAL ESTATE LTD","1456 E 57th St,Brooklyn, NY 11234",40.617968000000005,-73.92020050205633,18.998412486030773
4,549999,2.0,1.0,1182.0,"11127 144th St,Jamaica, NY 11435",True,https://www.trulia.com/p/ny/jamaica/11127-144th-st-jamaica-ny-11435--2010265689,MC REALTY CONSULTING & MANAGEMENT INC,"NEW - 1 DAY AGO
$549,999
2bd
1ba
1,182 sqft
11127 144th St,
Jamaica, NY 11435
LISTING BY: MC REALTY CONSULTING & MANAGEMENT INC","11127 144th St,Jamaica, NY 11435",,,
5,199000,0.0,1.0,500.0,"99-45 67th Rd #104,Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/99-45-67th-rd-104-forest-hills-ny-11375--2497518995,EXP REALTY NYC,"NEW
OPEN SUN, 11-12:30PM
$199,000
Studio
1ba
500 sqft
99-45 67th Rd #104,
Forest Hills, NY 11375
LISTING BY: EXP REALTY NYC","99-45 67th Rd Forest Hills, NY 11375",,,
6,875000,4.0,3.0,1725.0,"109-67 131st Street,South Ozone Park, NY 11420",True,https://www.trulia.com/p/ny/south-ozone-park/109-67-131st-st-south-ozone-park-ny-11420--2512325225,PRESTIGE HOMES NY INC,"NEW
OPEN SAT, 1-4PM
$875,000
4bd
3ba
1,725 sqft
109-67 131st Street,
South Ozone Park, NY 11420
LISTING BY: PRESTIGE HOMES NY INC","109-67 131st Street,South Ozone Park, NY 11420",,,
7,1355000,5.0,3.0,2224.0,"1806 W 8th St,Brooklyn, NY 11223",True,https://www.trulia.com/p/ny/brooklyn/1806-w-8th-st-brooklyn-ny-11223--1102461065,WINZONE REALTY INC,"NEW - 1 DAY AGO
$1,355,000
5bd
3ba
2,224 sqft
1806 W 8th St,
Brooklyn, NY 11223
LISTING BY: WINZONE REALTY INC","1806 W 8th St,Brooklyn, NY 11223",40.60299285,-73.98094479093137,20.24992639926061
8,1345000,1.0,2.0,916.0,"308 E 72nd St #6E,New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/308-e-72nd-st-6e-new-york-ny-10021--2088854655,COMPASS,"NEW - 1 DAY AGO
$1,345,000
1bd
2ba
916 sqft
308 E 72nd St #6E,
New York, NY 10021
LISTING BY: COMPASS","308 E 72nd St New York, NY 10021",40.7684847,-73.958014,2.037789093554326
9,958888,2.0,3.0,1600.0,"8818 74th Ave,Glendale, NY 11385",True,https://www.trulia.com/p/ny/glendale/8818-74th-ave-glendale-ny-11385--2010123251,DANIEL GALE SOTHEBY'S INTERNATIONAL REALTY,"NEW
OPEN SAT, 2:30-4:30PM
$958,888
2bd
3ba
1,600 sqft
8818 74th Ave,
Glendale, NY 11385
LISTING BY: DANIEL GALE SOTHEBY'S INTERNATIONAL REALTY","8818 74th Ave,Glendale, NY 11385",40.700335,-73.891437,11.433112877381362
10,3050000,2.0,2.0,1231.0,"30 W 63rd St #16VW,New York, NY 10023",True,https://www.trulia.com/p/ny/new-york/30-w-63rd-st-16vw-new-york-ny-10023--2088867924,DOUGLAS ELLIMAN,"NEW - 1 DAY AGO
$3,050,000
2bd
2ba
1,231 sqft
30 W 63rd St #16VW,
New York, NY 10023
LISTING BY: DOUGLAS ELLIMAN","30 W 63rd St New York, NY 10023",40.7710889,-73.9816965,1.9234281214046842
11,3995000,4.0,4.0,,"35 E 75th St #10E,New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/35-e-75th-st-10e-new-york-ny-10021--2193955169,DOUGLAS ELLIMAN,"NEW - 1 DAY AGO
$3,995,000
4bd
4ba
35 E 75th St #10E,
New York, NY 10021
LISTING BY: DOUGLAS ELLIMAN","35 E 75th St New York, NY 10021",40.7736729,-73.9636064,1.3280603071812767
12,5750000,4.0,4.0,,"37 W 12th St #4J,New York, NY 10011",True,https://www.trulia.com/p/ny/new-york/37-w-12th-st-4j-new-york-ny-10011--2478422461,COMPASS,"NEW
OPEN SAT, 11-12PM
$5,750,000
4bd
4ba
37 W 12th St #4J,
New York, NY 10011
LISTING BY: COMPASS","37 W 12th St New York, NY 10011",40.73548775,-73.99595510325838,5.983434775123145
13,220000,1.0,1.0,652.0,"180 Van Cortlandt Park S #6K,Bronx, NY 10463",True,https://www.trulia.com/p/ny/bronx/180-van-cortlandt-park-s-6k-bronx-ny-10463--2333493455,"FOTINI P LIAPERDOS, LREB","NEW - 1 DAY AGO
$220,000
1bd
1ba
652 sqft
180 Van Cortlandt Park S #6K,
Bronx, NY 10463
LISTING BY: FOTINI P LIAPERDOS, LREB","180 Van Cortlandt Park S Bronx, NY 10463",40.88610235,-73.89933844909058,12.635128441218203
14,1850000,4.0,3.0,,"10 Mitchell Pl #2CDF,New York, NY 10017",True,https://www.trulia.com/p/ny/new-york/10-mitchell-pl-2cdf-new-york-ny-10017--2403546457,DOUGLAS ELLIMAN,"NEW
OPEN SUN, 11-12:30PM
$1,850,000
4bd
3ba
10 Mitchell Pl #2CDF,
New York, NY 10017
LISTING BY: DOUGLAS ELLIMAN","10 Mitchell Pl New York, NY 10017",40.753340083333335,-73.96628666666666,3.5299560224516746
15,1625000,2.0,2.0,959.0,"635 W 42nd St #32J,New York, NY 10036",True,https://www.trulia.com/p/ny/new-york/635-w-42nd-st-32j-new-york-ny-10036--2088904055,SOTHEBY'S INTERNATIONAL REALTY,"NEW - 1 DAY AGO
$1,625,000
2bd
2ba
959 sqft
635 W 42nd St #32J,
New York, NY 10036
LISTING BY: SOTHEBY'S INTERNATIONAL REALTY","635 W 42nd St New York, NY 10036",40.7616697,-73.9998589,3.7242427172709824
16,2250000,1.0,2.0,,"35 E 76th St #1418,New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/35-e-76th-st-1418-new-york-ny-10021--2461286475,COLDWELL BANKER WARBURG,"NEW - 1 DAY AGO
$2,250,000
1bd
2ba
35 E 76th St #1418,
New York, NY 10021
LISTING BY: COLDWELL BANKER WARBURG","35 E 76th St New York, NY 10021",40.774381,-73.96299019274056,1.2705536143218201
17,1200000,9.0,7.0,6000.0,"439 E 45th Street UNIT 6,Brooklyn, NY 11203",True,https://www.trulia.com/p/ny/brooklyn/439-e-45th-st-6-brooklyn-ny-11203--2088979660,MITRA HAKIMI REALTY GROUP LLC,"NEW - 19 HRS AGO
$1,200,000
9bd
7ba
6,000 sqft
439 E 45th Street UNIT 6,
Brooklyn, NY 11203
LISTING BY: MITRA HAKIMI REALTY GROUP LLC","439 E 45th Street UNIT 6,Brooklyn, NY 11203",,,
18,1200000,8.0,4.0,,"2143 Strauss Street,Brooklyn, NY 11212",True,https://www.trulia.com/p/ny/brooklyn/2143-strauss-st-brooklyn-ny-11212--2009664766,CENTURY 21 MILESTONE REALTY,"NEW - 19 HRS AGO
$1,200,000
8bd
4ba
2143 Strauss Street,
Brooklyn, NY 11212
LISTING BY: CENTURY 21 MILESTONE REALTY","2143 Strauss Street,Brooklyn, NY 11212",40.661411900000004,-73.91422886288082,14.473795769026552
19,300000,,,,"433 Warwick St,Brooklyn, NY 11207",True,https://www.trulia.com/home/433-Warwick-St-Brooklyn-NY-11207-142892698,RE/MAX REAL ESTATE PROFESSIONA,"NEW - 1 DAY AGO
$300,000
433 Warwick St,
Brooklyn, NY 11207
LISTING BY: RE/MAX REAL ESTATE PROFESSIONA","433 Warwick St,Brooklyn, NY 11207",40.67299545454545,-73.88563254545454,14.272624426434577
20,2688888,3.0,3.0,3600.0,"151-06 25th Avenue,Flushing, NY 11354",True,https://www.trulia.com/p/ny/flushing/151-06-25th-ave-flushing-ny-11354--2461887926,UNITED REALTY ASSOCIATES,"NEW - 17 HRS AGO
$2,688,888
3bd
3ba
3,600 sqft
151-06 25th Avenue,
Flushing, NY 11354
LISTING BY: UNITED REALTY ASSOCIATES","151-06 25th Avenue,Flushing, NY 11354",,,
21,799000,0.0,4.0,,"118-29 191st St,Saint Albans, NY 11412",True,https://www.trulia.com/p/ny/saint-albans/118-29-191st-st-saint-albans-ny-11412--2397468194,"COMPASS GREATER NY, LLC","NEW - 1 DAY AGO
$799,000
Studio
4ba
118-29 191st St,
Saint Albans, NY 11412
LISTING BY: COMPASS GREATER NY, LLC","118-29 191st St,Saint Albans, NY 11412",40.693161,-73.760707,20.288764367051233
22,460000,3.0,2.0,1408.0,"132 Montreal Ave,Staten Island, NY 10306",True,https://www.trulia.com/p/ny/staten-island/132-montreal-ave-staten-island-ny-10306--2008771140,VYLLA HOMES,"NEW - 1 DAY AGO
$460,000
3bd
2ba
1,408 sqft
132 Montreal Ave,
Staten Island, NY 10306
LISTING BY: VYLLA HOMES","132 Montreal Ave,Staten Island, NY 10306",40.562417100000005,-74.13135095341114,28.311222279716368
23,1199000,4.0,4.0,2496.0,"160 Pittsville Ave,Staten Island, NY 10307",True,https://www.trulia.com/p/ny/staten-island/160-pittsville-ave-staten-island-ny-10307--2008789425,"ROBERT DEFALCO REALTY, INC.","NEW - 1 DAY AGO
NEW CONSTRUCTION
$1,199,000
4bd
4ba
2,496 sqft
160 Pittsville Ave,
Staten Island, NY 10307
LISTING BY: ROBERT DEFALCO REALTY, INC.","160 Pittsville Ave,Staten Island, NY 10307",40.506516038461534,-74.24636226923077,38.861263851154405
24,189000,1.0,1.0,800.0,"4200 Herkimer Place UNIT 7G,Bronx, NY 10470",True,https://www.trulia.com/p/ny/bronx/4200-herkimer-pl-7g-bronx-ny-10470--2478317147,HENRY DJONBALAJ REAL ESTATE,"NEW - 20 HRS AGO
$189,000
1bd
1ba
800 sqft
4200 Herkimer Place UNIT 7G,
Bronx, NY 10470
LISTING BY: HENRY DJONBALAJ REAL ESTATE","4200 Herkimer Place UNIT 7G,Bronx, NY 10470",,,
25,1736000,2.0,2.0,1027.0,"515 E 72nd St #4P,New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/515-e-72nd-st-4p-new-york-ny-10021--2088856744,BERKSHIRE HATHAWAY HOMESERVICES NEW YORK PROPERTIES,"NEW - 1 DAY AGO
$1,736,000
2bd
2ba
1,027 sqft
515 E 72nd St #4P,
New York, NY 10021
LISTING BY: BERKSHIRE HATHAWAY HOMESERVICES NEW YORK PROPERTIES","515 E 72nd St New York, NY 10021",40.7667625,-73.9531214,2.404455021467247
26,800000,,,,"429 Warwick St,Brooklyn, NY 11207",True,https://www.trulia.com/home/429-Warwick-St-Brooklyn-NY-11207-142892699,RE/MAX REAL ESTATE PROFESSIONA,"NEW - 1 DAY AGO
$800,000
429 Warwick St,
Brooklyn, NY 11207
LISTING BY: RE/MAX REAL ESTATE PROFESSIONA","429 Warwick St,Brooklyn, NY 11207",40.67308863636363,-73.88565636363637,14.26261325357249
27,255000,1.0,1.0,,"42-30 Douglaston Parkw UNIT 3P,Flushing, NY 11363",True,https://www.trulia.com/p/ny/flushing/4230-douglaston-pkwy-3p-flushing-ny-11363--2180729665,RE/MAX CITY SQUARE,"NEW
OPEN SAT, 2-4PM
$255,000
1bd
1ba
42-30 Douglaston Parkw UNIT 3P,
Flushing, NY 11363
LISTING BY: RE/MAX CITY SQUARE","42-30 Douglaston Parkw UNIT 3P,Flushing, NY 11363",,,
28,1175000,5.0,3.0,,"144-16 Tuskegee Airmen Way,Jamaica, NY 11435",True,https://www.trulia.com/p/ny/jamaica/144-16-tuskegee-airmen-way-jamaica-ny-11435--2189874624,BERKSHIRE HATHAWAY,"NEW
COMING SOON 2/20
$1,175,000
5bd
3ba
144-16 Tuskegee Airmen Way,
Jamaica, NY 11435
LISTING BY: BERKSHIRE HATHAWAY","144-16 Tuskegee Airmen Way,Jamaica, NY 11435",40.6972684,-73.7987507,17.325118836644943
29,4995000,3.0,4.0,2185.0,"200 E 69th St #44A,New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/200-e-69th-st-44a-new-york-ny-10021--2088853949,COMPASS,"NEW - 1 DAY AGO
$4,995,000
3bd
4ba
2,185 sqft
200 E 69th St #44A,
New York, NY 10021
LISTING BY: COMPASS","200 E 69th St New York, NY 10021",40.76768,-73.961925,2.0066459322070482
30,449000,2.0,1.0,1200.0,"2425 Kings Hwy #E16,Brooklyn, NY 11229",True,https://www.trulia.com/p/ny/brooklyn/2425-kings-hwy-e16-brooklyn-ny-11229--2332881894,J SIKAR REALTY,"NEW - 1 DAY AGO
$449,000
2bd
1ba
1,200 sqft
2425 Kings Hwy #E16,
Brooklyn, NY 11229
LISTING BY: J SIKAR REALTY","2425 Kings Hwy Brooklyn, NY 11229",40.6131376,-73.9494021,19.161672971657058
31,1299000,7.0,2.0,3328.0,"1634 Hering Avenue,Bronx, NY 10461",True,https://www.trulia.com/p/ny/bronx/1634-hering-ave-bronx-ny-10461--2008900128,EXIT REALTY PRIVATE CLIENT,"NEW - 21 HRS AGO
$1,299,000
7bd
2ba
3,328 sqft
1634 Hering Avenue,
Bronx, NY 10461
LISTING BY: EXIT REALTY PRIVATE CLIENT","1634 Hering Avenue,Bronx, NY 10461",40.84885805,-73.84773773746849,12.392736772091876
32,479000,2.0,1.0,950.0,"100-11 67th Road UNIT 102,Flushing, NY 11375",True,https://www.trulia.com/p/ny/flushing/10011-67th-rd-flushing-ny-11375--1003953462,DANIEL GALE SOTHEBYS INTL RLTY,"NEW - 20 HRS AGO
$479,000
2bd
1ba
950 sqft
100-11 67th Road UNIT 102,
Flushing, NY 11375
LISTING BY: DANIEL GALE SOTHEBYS INTL RLTY","100-11 67th Road UNIT 102,Flushing, NY 11375",,,
33,1189000,4.0,3.0,,"196-11 100 Avenue,Jamaica, NY 11423",True,https://www.trulia.com/p/ny/jamaica/19611-100th-ave-jamaica-ny-11423--2010211299,CENTURY 21 MILESTONE REALTY,"NEW - 21 HRS AGO
$1,189,000
4bd
3ba
196-11 100 Avenue,
Jamaica, NY 11423
LISTING BY: CENTURY 21 MILESTONE REALTY","196-11 100 Avenue,Jamaica, NY 11423",,,
34,799999,,,,"75 Poughkeepsie Ct,Staten Island, NY 10312",True,https://www.trulia.com/home/75-Poughkeepsie-Ct-Staten-Island-NY-10312-2067508134,"ROBERT DEFALCO REALTY, INC.","NEW - 1 DAY AGO
0.26 ACRES
$799,999
75 Poughkeepsie Ct,
Staten Island, NY 10312
LISTING BY: ROBERT DEFALCO REALTY, INC.","75 Poughkeepsie Ct,Staten Island, NY 10312",40.52536795715811,-74.17090069573048,33.54790355783207
35,319000,2.0,1.0,,"84-70 129 Street UNIT 4B,Kew Gardens, NY 11415",True,https://www.trulia.com/p/ny/kew-gardens/84-70-129th-st-4b-kew-gardens-ny-11415--2397166388,EXP REALTY,"NEW - 21 HRS AGO
3D VIEW
$319,000
2bd
1ba
84-70 129 Street UNIT 4B,
Kew Gardens, NY 11415
LISTING BY: EXP REALTY","84-70 129 Street UNIT 4B,Kew Gardens, NY 11415",,,
36,699000,5.0,2.0,1968.0,"645 Mead Street,Bronx, NY 10460",True,https://www.trulia.com/p/ny/bronx/645-mead-st-bronx-ny-10460--85172,YOURHOMESOLD GUARANTEED REALTY,"NEW - 21 HRS AGO
$699,000
5bd
2ba
1,968 sqft
645 Mead Street,
Bronx, NY 10460
LISTING BY: YOURHOMESOLD GUARANTEED REALTY","645 Mead Street,Bronx, NY 10460",40.8428936,-73.86611927971393,10.747340641054105
37,259000,2.0,1.0,850.0,"2220 Burnett St #2F,Brooklyn, NY 11229",True,https://www.trulia.com/p/ny/brooklyn/2220-burnett-st-2f-brooklyn-ny-11229--2467408533,TRACEY REAL ESTATE,"NEW - 1 DAY AGO
$259,000
2bd
1ba
850 sqft
2220 Burnett St #2F,
Brooklyn, NY 11229
LISTING BY: TRACEY REAL ESTATE","2220 Burnett St Brooklyn, NY 11229",40.6020768,-73.9330721,20.540140927826744
38,699000,0.0,1.0,2470.0,"3018 Richmond Ter,Staten Island, NY 10303",True,https://www.trulia.com/p/ny/staten-island/3018-richmond-ter-staten-island-ny-10303--2008740623,RE/MAX EDGE,"NEW - 1 DAY AGO
$699,000
Studio
1ba
2,470 sqft
3018 Richmond Ter,
Staten Island, NY 10303
LISTING BY: RE/MAX EDGE","3018 Richmond Ter,Staten Island, NY 10303",40.63723475,-74.1605845,23.10060483921489
39,699900,2.0,2.0,,"939 E 43rd Street,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/939-e-43rd-st-brooklyn-ny-11234--2088988237,EXIT ALL SEASONS REALTY,"NEW
OPEN SAT, 11-1PM
$699,900
2bd
2ba
939 E 43rd Street,
Brooklyn, NY 11234
LISTING BY: EXIT ALL SEASONS REALTY","939 E 43rd Street,Brooklyn, NY 11234",40.63154861538462,-73.93491351923076,17.28225214841291
0,259000,2.0,1.0,850.0,"2220 Burnett St #2F,Brooklyn, NY 11229",True,https://www.trulia.com/p/ny/brooklyn/2220-burnett-st-2f-brooklyn-ny-11229--2467408533,TRACEY REAL ESTATE,"NEW - 1 DAY AGO
$259,000
2bd
1ba
850 sqft
2220 Burnett St #2F,
Brooklyn, NY 11229
LISTING BY: TRACEY REAL ESTATE","2220 Burnett St Brooklyn, NY 11229",40.6020768,-73.9330721,20.540140927826744
1,699000,0.0,1.0,2470.0,"3018 Richmond Ter,Staten Island, NY 10303",True,https://www.trulia.com/p/ny/staten-island/3018-richmond-ter-staten-island-ny-10303--2008740623,RE/MAX EDGE,"NEW - 1 DAY AGO
$699,000
Studio
1ba
2,470 sqft
3018 Richmond Ter,
Staten Island, NY 10303
LISTING BY: RE/MAX EDGE","3018 Richmond Ter,Staten Island, NY 10303",40.63723475,-74.1605845,23.10060483921489
2,699900,2.0,2.0,,"939 E 43rd Street,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/939-e-43rd-st-brooklyn-ny-11234--2088988237,EXIT ALL SEASONS REALTY,"NEW
OPEN SAT, 11-1PM
$699,900
2bd
2ba
939 E 43rd Street,
Brooklyn, NY 11234
LISTING BY: EXIT ALL SEASONS REALTY","939 E 43rd Street,Brooklyn, NY 11234",40.63154861538462,-73.93491351923076,17.28225214841291
3,3995000,4.0,4.0,,"10 W 66th St #23D,New York, NY 10023",True,https://www.trulia.com/p/ny/new-york/10-w-66th-st-23d-new-york-ny-10023--2177190939,BROWN HARRIS STEVENS,"NEW
OPEN SUN, 12:30-2PM
$3,995,000
4bd
4ba
10 W 66th St #23D,
New York, NY 10023
LISTING BY: BROWN HARRIS STEVENS","10 W 66th St New York, NY 10023",40.7725184,-73.98422367365187,1.9389771856154934
4,725000,0.0,1.0,,"249 8th Ave #9D,New York, NY 10011",True,https://www.trulia.com/p/ny/new-york/249-8th-ave-9d-new-york-ny-10011--2322426209,REDFIN REAL ESTATE,"NEW
OPEN SUN, 12-2PM
$725,000
Studio
1ba
249 8th Ave #9D,
New York, NY 10011
LISTING BY: REDFIN REAL ESTATE","249 8th Ave New York, NY 10011",40.7450247,-73.9989294,5.146967046475095
5,699000,2.0,2.0,1150.0,"37-30 83rd St #1D,Jackson Heights, NY 11372",True,https://www.trulia.com/p/ny/jackson-heights/37-30-83rd-st-1d-jackson-heights-ny-11372--2398029590,THE AGENCY,"NEW
OPEN SUN, 12-2PM
$699,000
2bd
2ba
1,150 sqft
37-30 83rd St #1D,
Jackson Heights, NY 11372
LISTING BY: THE AGENCY","37-30 83rd St Jackson Heights, NY 11372",40.748806,-73.8835145593055,8.213546755340243
6,499000,1.0,1.0,815.0,"720 Fort Washington Ave #1Z,New York, NY 10040",True,https://www.trulia.com/p/ny/new-york/720-fort-washington-ave-1z-new-york-ny-10040--2332068855,COMPASS,"NEW - 1 DAY AGO
$499,000
1bd
1ba
815 sqft
720 Fort Washington Ave #1Z,
New York, NY 10040
LISTING BY: COMPASS","720 Fort Washington Ave New York, NY 10040",40.8578028,-73.93454980381895,8.561538192393588
7,3180000,8.0,8.0,5000.0,"56-15 Van Cleef Street,Flushing, NY 11368",True,https://www.trulia.com/p/ny/flushing/5615-van-cleef-st-flushing-ny-11368--2010024883,E REALTY INTERNATIONAL CORP,"NEW - 22 HRS AGO
$3,180,000
8bd
8ba
5,000 sqft
56-15 Van Cleef Street,
Flushing, NY 11368
LISTING BY: E REALTY INTERNATIONAL CORP","56-15 Van Cleef Street,Flushing, NY 11368",,,
8,1275000,5.0,2.0,2792.0,"236 45th St,Brooklyn, NY 11220",True,https://www.trulia.com/p/ny/brooklyn/236-45th-st-brooklyn-ny-11220--1103372382,REALTY QUEST NEW YORK INC,"NEW - 1 DAY AGO
$1,275,000
5bd
2ba
2,792 sqft
236 45th St,
Brooklyn, NY 11220
LISTING BY: REALTY QUEST NEW YORK INC","236 45th St,Brooklyn, NY 11220",40.65117515,-74.01321809823048,15.348113211277395
9,965000,4.0,3.0,1800.0,"2049 Haring St,Brooklyn, NY 11229",True,https://www.trulia.com/p/ny/brooklyn/2049-haring-st-brooklyn-ny-11229--2009818293,ILITE REALTY INC,"NEW
OPEN SUN, 1:30-3PM
$965,000
4bd
3ba
1,800 sqft
2049 Haring St,
Brooklyn, NY 11229
LISTING BY: ILITE REALTY INC","2049 Haring St,Brooklyn, NY 11229",40.6015883,-73.94085435,20.509081707960533
